venue,year,identifier,comment
SIGCOMM,,conf/sigcomm/sigcomm1977
SIGCOMM,,conf/sigcomm/sigcomm1979
SIGCOMM,,conf/sigcomm/sigcomm1981
SIGCOMM,,conf/sigcomm/sigcomm1983
SIGCOMM,,conf/sigcomm/sigcomm1985
SIGCOMM,,conf/sigcomm/sigcomm1986
SIGCOMM,,conf/sigcomm/sigcomm1988
SIGCOMM,,conf/sigcomm/sigcomm1989
SIGCOMM,,conf/sigcomm/sigcomm1990
SIGCOMM,,conf/sigcomm/sigcomm1991
SIGCOMM,,conf/sigcomm/sigcomm1992
SIGCOMM,,conf/sigcomm/sigcomm1993
SIGCOMM,,conf/sigcomm/sigcomm1994
SIGCOMM,,conf/sigcomm/sigcomm1995
SIGCOMM,,conf/sigcomm/sigcomm1996
SIGCOMM,,conf/sigcomm/sigcomm1997
SIGCOMM,,conf/sigcomm/sigcomm1998
SIGCOMM,,conf/sigcomm/sigcomm1999
SIGCOMM,,conf/sigcomm/sigcomm2000
SIGCOMM,,conf/sigcomm/sigcomm2001
SIGCOMM,,conf/sigcomm/sigcomm2002
SIGCOMM,,conf/sigcomm/sigcomm2003
SIGCOMM,,conf/sigcomm/sigcomm2004
SIGCOMM,,conf/sigcomm/sigcomm2005
SIGCOMM,,conf/sigcomm/sigcomm2006
SIGCOMM,,conf/sigcomm/sigcomm2007
SIGCOMM,,conf/sigcomm/sigcomm2008
SIGCOMM,,conf/sigcomm/sigcomm2009
SIGCOMM,,conf/sigcomm/sigcomm2010
SIGCOMM,,conf/sigcomm/sigcomm2011
SIGCOMM,,conf/sigcomm/sigcomm2012
SIGCOMM,,conf/sigcomm/sigcomm2013
SIGCOMM,,conf/sigcomm/sigcomm2014
SIGCOMM,,conf/sigcomm/sigcomm2015
SIGCOMM,,conf/sigcomm/sigcomm2016
SIGCOMM,,conf/sigcomm/sigcomm2017
SIGCOMM,,conf/sigcomm/sigcomm2018
SIGCOMM,,conf/sigcomm/sigcomm2019
SIGCOMM,,conf/sigcomm/sigcomm2020
NSDI,,conf/nsdi/nsdi2004
NSDI,,conf/nsdi/nsdi2005
NSDI,,conf/nsdi/nsdi2006
NSDI,,conf/nsdi/nsdi2007
NSDI,,conf/nsdi/nsdi2008
NSDI,,conf/nsdi/nsdi2009
NSDI,,conf/nsdi/nsdi2010
NSDI,,conf/nsdi/nsdi2011
NSDI,,conf/nsdi/nsdi2012
NSDI,,conf/nsdi/nsdi2013
NSDI,,conf/nsdi/nsdi2014
NSDI,,conf/nsdi/nsdi2015
NSDI,,conf/nsdi/nsdi2016
NSDI,,conf/nsdi/nsdi2017
NSDI,,conf/nsdi/nsdi2018
NSDI,,conf/nsdi/nsdi2019
NSDI,,conf/nsdi/nsdi2020
